Date,Price,High,Low,Realized_Vol
2022-12-16,96.58580780029297,97.23506463086466,95.86440979304415,0.21705219889497365
2022-12-19,94.96265411376953,95.44057731124265,94.66508383593938,0.2221163745413707
2022-12-20,93.27638244628906,93.61002325486879,92.96978597164464,0.2308630966522002
2022-12-21,93.51084899902344,94.14207391979835,92.84356037284257,0.1994708364756176
2022-12-22,93.49282836914062,93.8895979738408,93.22230238779753,0.1989969299382846
2022-12-23,92.12216186523438,92.70828990749048,91.99591138747202,0.16609694923519602
2022-12-27,90.30062103271484,91.13924301823353,90.18339681873704,0.19334522562633377
2022-12-28,89.76859283447266,90.87773379146678,89.58823995707931,0.18956602618344562
2022-12-29,90.78758239746094,91.06712082424414,89.98503082141329,0.19669283915908334
2022-12-30,89.77763366699219,90.67036521252366,89.60630697906836,0.20361600641682365
2023-01-03,91.49095153808594,92.28448383448465,90.93186774395157,0.21745172931863377
2023-01-04,92.74434661865234,93.31244960445557,92.16723114845409,0.2114530865857945
2023-01-05,93.13211822509766,93.14113759133438,91.77950223953619,0.19251401585861255
2023-01-06,94.84546661376953,94.95367840747065,92.55503524531917,0.21278489810618767
2023-01-09,95.35040283203125,95.52173638312982,94.02483813192408,0.21444562646213888
2023-01-10,93.77235412597656,94.52080327710387,93.33050150412573,0.21796423927509834
2023-01-11,95.29631042480469,95.33238101197693,94.41259823848745,0.20977742756055245
2023-01-12,97.17193603515625,97.2170191076101,94.28635108743866,0.22956467316441537
2023-01-13,96.26113891601562,97.20797254250273,95.92749127397309,0.22742955732563763
2023-01-17,95.63896179199219,96.18001366951454,95.26925034742968,0.22277847598874084
2023-01-18,97.9564437866211,98.0826873904966,96.594815361998,0.23467095527401818
2023-01-19,97.34326934814453,97.72200708516532,96.88338482708421,0.22671244043669644
2023-01-20,95.76520538330078,96.70301992319042,95.684051729539,0.24019067203095204
2023-01-23,95.3143539428711,95.76522601805924,95.1249884968635,0.2233341483889069
2023-01-24,96.68499755859375,96.89239483617658,95.03480430590443,0.23303405938813096
2023-01-25,96.91946411132812,97.30721437038741,96.16199544908496,0.21779435420057972
2023-01-26,96.46856689453125,97.07273366544138,96.02670742348346,0.20355146152731624
2023-01-27,96.22508239746094,96.45051835290802,95.68403748033982,0.17894364612202548
2023-01-30,95.8734130859375,96.63088155452776,95.75618885331191,0.17356207602705215
2023-01-31,96.63988494873047,96.73907732075894,95.46762209347675,0.17510581440173778
2023-02-01,97.80162048339844,98.1722830483657,96.21046629138512,0.14076408544941715
2023-02-02,97.92817687988281,98.85936136039632,97.72023920000636,0.13734275219467543
2023-02-03,96.46361541748047,96.8342849274399,95.90310021358499,0.13361569537620463
2023-02-06,95.74939727783203,96.1110172681908,95.54145957566246,0.13668842096940717
2023-02-07,94.98094940185547,96.03870938771513,94.92670777602781,0.123218552310949
2023-02-08,95.43297576904297,95.4510609082358,94.37522274243074,0.124912085468569
2023-02-09,94.52891540527344,96.39129165524078,94.3752262037958,0.1316745183563242
2023-02-10,93.47116088867188,94.42043069004376,93.22706668408298,0.14271724547728096
2023-02-13,94.25769805908203,94.40234468706292,93.64293437087883,0.14764775517955744
2023-02-14,94.04070281982422,94.77299910538845,93.24512924876453,0.14260390819629573
2023-02-15,93.16378021240234,93.97743213944267,92.66654234813582,0.13765662855434396
2023-02-16,91.8438491821289,92.41341385903455,91.60879753201762,0.15504245719155363
2023-02-17,92.55806732177734,92.55806732177734,91.28334070309596,0.14081359506526422
2023-02-21,90.75896453857422,91.49125401106845,90.65951696854916,0.16776821101275982
2023-02-22,91.59069061279297,91.9342392308146,91.26522713122436,0.1691360269661364
2023-02-23,92.4857406616211,92.74791312549992,91.73536596166379,0.1744195127437202
2023-02-24,91.28333282470703,92.0337075149447,90.91266331598958,0.1801514658292957
2023-02-27,91.53645324707031,91.94327916918483,91.22907488768759,0.1716298430919208
2023-02-28,91.95230865478516,91.9613512221448,90.65949742067284,0.1679437314968893
2023-03-01,90.9644775390625,91.56262631510012,90.59289471658269,0.1760996755746934
2023-03-02,90.15786743164062,90.31193530319469,89.61408708470152,0.17549475327322056
2023-03-03,92.34203338623047,92.35109823659126,91.14572897343787,0.20026685286560497
2023-03-06,91.6260757446289,92.74987534802858,91.5263831194247,0.2003031751840674
2023-03-07,92.18798065185547,92.77707156192524,91.42669212890759,0.1770702329247766
2023-03-08,92.27860260009766,93.32083923449316,91.91608460798761,0.17111722147321096
2023-03-09,92.50516510009766,92.91299347392095,91.83451138434977,0.16446704516193336
2023-03-10,95.6953125,95.78594717809214,94.25431238914292,0.2273812999241031
2023-03-13,95.91283416748047,98.87640442476278,95.19686302988102,0.22724202214646436
2023-03-14,94.33585357666016,95.71342015872926,94.0277178683666,0.2409300600122473
2023-03-15,96.15753173828125,97.61666168187209,95.47781307814101,0.2536259990454686
2023-03-16,95.4052963256836,97.90666262247763,95.19685316771613,0.25274756728088615
2023-03-17,96.83721923828125,97.63475996813266,96.48376620189839,0.23459457013369756
2023-03-20,95.98532104492188,96.9369228221513,95.81312347427613,0.2355322918441596
2023-03-21,95.16059875488281,95.5412394904332,94.74370553292933,0.2375079253350209
2023-03-22,96.4294204711914,96.47473089915725,94.65308989666792,0.24659028868368307
2023-03-23,96.4294204711914,96.56536558400026,94.9974781899221,0.2462828388604903
2023-03-24,96.83721923828125,97.36286982578267,96.3025107166341,0.17926424961823303
2023-03-27,94.56243896484375,95.84937797527262,94.55338102948025,0.21504736731510884
2023-03-28,94.73463439941406,94.8705794857954,94.27242387149926,0.19850104152326054
2023-03-29,94.54431915283203,94.66213454635287,93.89178823450648,0.1740283099048032
2023-03-30,94.9793472290039,95.20592009270433,94.49900694981673,0.17106311743487226
2023-03-31,96.4022216796875,96.57441234916769,95.23310490790418,0.17100271227110744
2023-04-03,96.85559844970703,97.30989300803772,96.03786685831481,0.16682067748174406
2023-04-04,97.33716583251953,97.94592591068405,96.08331513758655,0.16301076783066354
2023-04-05,98.3547592163086,98.46379239178546,97.59154778392232,0.1577247086249692
2023-04-06,98.60919189453125,98.91811584949328,98.4819899518957,0.1582570268296496
2023-04-10,97.01913452148438,97.90955481184574,96.81924382781239,0.1767936713776232
2023-04-11,97.21904754638672,97.30081724968008,96.77384076493404,0.13085553350307827
